Date,0968.HK,2208.HK,3868.HK,ACA,AMRC,AZRE,BE,BYDDF,CE2.DE,CREE,DQ,ENPH,FCEL,FSLR,HASI,ITRO,JKS,LAC,MAXN,NDX1.DE,NIO,NOVA,OLED,ORA,PLUG,PNE3.DE,REGI,RUN,S92.DE,SEDG,SPWR,TPIC,VBK.DE,VECO,WLDN,XPEV
2000-12-01,,,,,,,,,,30.97,,,4473.0,,,,,,,,,,10.25,,133.12,21.83,,,,,,,,38.25,,
2000-12-04,,,,,,,,,,30.78,,,4446.0,,,,,,,,,,9.62,,128.75,19.58,,,,,,,,37.88,,
2000-12-05,,,,,,,,,,37.19,,,4959.0,,,,,,,,,,10.0,,133.75,19.49,,,,,,,,47.25,,
2000-12-06,,,,,,,,,,34.28,,,5148.0,,,,,,,,,,10.0,,148.75,19.49,,,,,,,,45.44,,
2000-12-07,,,,,,,,,,32.5,,,4878.0,,,,,,,,,,9.06,,137.5,17.83,,,,,,,,42.0,,
2000-12-08,,,,,,,,,,37.5,,,5269.5,,,,,,,,,,9.38,,140.62,18.32,,,,,,,,49.88,,
2000-12-11,,,,,,,,,,40.12,,,4842.0,,,,,,,,,,10.0,,142.5,16.75,,,,,,,,49.88,,
2000-12-12,,,,,,,,,,38.25,,,4932.0,,,,,,,,,,9.38,,130.62,15.59,,,,,,,,48.06,,
2000-12-13,,,,,,,,,,37.12,,,4509.0,,,,,,,,,,9.06,,126.88,14.91,,,,,,,,42.81,,
2000-12-14,,,,,,,,,,34.0,,,4347.0,,,,,,,,,,9.44,,115.0,17.15,,,,,,,,40.31,,
2000-12-15,,,,,,,,,,34.12,,,4626.0,,,,,,,,,,9.0,,111.88,17.86,,,,,,,,40.94,,
2000-12-18,,,,,,,,,,34.06,,,4604.62,,,,,,,,,,8.19,,104.38,17.53,,,,,,,,40.62,,
2000-12-19,,,,,,,,,,34.0,,,4306.5,,,,,,,,,,6.88,,103.75,17.44,,,,,,,,36.94,,
2000-12-20,,,,,,,,,,31.12,,,4572.0,,,,,,,,,,6.0,,94.38,17.36,,,,,,,,35.06,,
2000-12-21,,,,,,,,,,31.5,,,4470.75,,,,,,,,,,6.88,,104.84,16.81,,,,,,,,31.88,,
2000-12-22,,,,,,,,,,35.62,,,4617.0,,,,,,,,,,7.94,,111.88,17.54,,,,,,,,38.62,,
2000-12-26,,,,,,,,,,34.19,,,4702.5,,,,,,,,,,7.0,,119.38,,,,,,,,,38.06,,
2000-12-27,,,,,,,,,,39.19,,,5202.0,,,,,,,,,,6.62,,128.12,18.15,,,,,,,,39.0,,
2000-12-28,,,,,,,,,,37.75,,,5607.0,,,,,,,,,,6.91,,158.12,21.23,,,,,,,,40.5,,
2000-12-29,,,,,,,,,,35.53,,,4936.5,,,,,,,,,,7.19,,146.88,20.46,,,,,,,,40.12,,
2001-01-02,,,,,,,,,,31.38,,,4522.5,,,,,,,,,,7.81,,158.75,19.65,,,,,,,,36.5,,
2001-01-03,,,,,,,,,,37.12,,,4383.0,,,,,,,,,,8.19,,160.0,20.27,,,,,,,,41.25,,
2001-01-04,,,,,,,,,,36.44,,,4095.0,,,,,,,,,,8.69,,172.5,20.75,,,,,,,,44.62,,
2001-01-05,,,,,,,,,,32.25,,,3384.0,,,,,,,,,,8.62,,152.5,,,,,,,,,40.0,,
2001-01-08,,,,,,,,,,32.25,,,3596.62,,,,,,,,,,9.19,,155.0,21.24,,,,,,,,40.62,,
2001-01-09,,,,,,,,,,31.69,,,3694.5,,,,,,,,,,9.25,,150.0,21.68,,,,,,,,46.75,,
2001-01-10,,,,,,,,,,31.44,,,4068.0,,,,,,,,,,9.34,,150.0,20.66,,,,,,,,56.23,,
2001-01-11,,,,,,,,,,34.94,,,4630.5,,,,,,,,,,9.56,,179.38,21.24,,,,,,,,59.12,,
2001-01-12,,,,,,,,,,32.19,,,4378.5,,,,,,,,,,9.75,,199.38,21.09,,,,,,,,60.0,,
2001-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,21.34,,,,,,,,,,
2001-01-16,,,,,,,,,,28.0,,,4981.5,,,,,,,,,,10.38,,228.12,21.97,,,,,,,,58.12,,
2001-01-17,,,,,,,,,,29.62,,,4950.0,,,,,,,,,,11.5,,270.0,21.34,,,,,,,,60.25,,
2001-01-18,,,,,,,,,,33.25,,,5220.0,,,,,,,,,,12.31,,313.75,21.44,,,,,,,,64.12,,
2001-01-19,,,,,,,,,,34.31,,,5557.5,,,,,,,,,,14.12,,248.12,20.9,,,,,,,,62.38,,
2001-01-22,,,,,,,,,,33.5,,,5175.0,,,,,,,,,,12.75,,249.38,19.88,,,,,,,,60.75,,
2001-01-23,,,,,,,,,,34.31,,,5017.5,,,,,,,,,,12.75,,246.25,21.63,,,,,,,,61.06,,
2001-01-24,,,,,,,,,,34.81,,,4743.0,,,,,,,,,,12.94,,250.62,21.83,,,,,,,,61.61,,
2001-01-25,,,,,,,,,,32.75,,,4509.0,,,,,,,,,,12.75,,235.0,21.91,,,,,,,,55.25,,
2001-01-26,,,,,,,,,,33.81,,,4842.0,,,,,,,,,,12.0,,250.62,21.78,,,,,,,,57.5,,
2001-01-29,,,,,,,,,,34.38,,,4896.0,,,,,,,,,,12.38,,245.0,22.51,,,,,,,,56.0,,
2001-01-30,,,,,,,,,,35.19,,,5022.0,,,,,,,,,,13.0,,270.0,22.31,,,,,,,,58.12,,
2001-01-31,,,,,,,,,,34.5,,,5148.0,,,,,,,,,,12.75,,266.25,22.51,,,,,,,,56.72,,
2001-02-01,,,,,,,,,,34.62,,,4806.0,,,,,,,,,,12.0,,264.38,23.48,,,,,,,,55.11,,
2001-02-02,,,,,,,,,,33.5,,,4752.0,,,,,,,,,,11.95,,255.62,23.88,,,,,,,,50.12,,
2001-02-05,,,,,,,,,,32.56,,,4727.25,,,,,,,,,,11.62,,244.38,24.54,,,,,,,,51.5,,
2001-02-06,,,,,,,,,,32.69,,,4932.0,,,,,,,,,,12.31,,242.5,25.82,,,,,,,,53.38,,
2001-02-07,,,,,,,,,,30.0,,,4950.0,,,,,,,,,,11.69,,228.75,23.48,,,,,,,,54.19,,
2001-02-08,,,,,,,,,,31.06,,,4738.5,,,,,,,,,,10.62,,226.25,25.43,,,,,,,,50.25,,
2001-02-09,,,,,,,,,,30.12,,,4284.0,,,,,,,,,,9.56,,201.88,24.26,,,,,,,,46.5,,
2001-02-12,,,,,,,,,,30.69,,,4054.5,,,,,,,,,,9.38,,188.75,24.36,,,,,,,,48.81,,
2001-02-13,,,,,,,,,,29.38,,,4226.62,,,,,,,,,,8.81,,190.0,22.96,,,,,,,,46.12,,
2001-02-14,,,,,,,,,,31.81,,,4329.0,,,,,,,,,,9.25,,191.88,22.7,,,,,,,,48.75,,
2001-02-15,,,,,,,,,,30.94,,,4450.5,,,,,,,,,,10.38,,200.0,,,,,,,,,54.0,,
2001-02-16,,,,,,,,,,29.12,,,4225.5,,,,,,,,,,10.12,,196.88,26.59,,,,,,,,49.44,,
2001-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,28.49,,,,,,,,,,
2001-02-20,,,,,,,,,,26.56,,,3834.0,,,,,,,,,,9.38,,178.75,27.92,,,,,,,,42.88,,
2001-02-21,,,,,,,,,,24.19,,,3631.5,,,,,,,,,,8.84,,175.62,25.33,,,,,,,,42.88,,
2001-02-22,,,,,,,,,,24.19,,,3609.0,,,,,,,,,,8.69,,176.25,26.41,,,,,,,,41.75,,
2001-02-23,,,,,,,,,,24.5,,,3541.5,,,,,,,,,,9.38,,173.75,26.79,,,,,,,,42.88,,
2001-02-26,,,,,,,,,,25.06,,,3555.0,,,,,,,,,,9.62,,170.62,30.11,,,,,,,,42.25,,
2001-02-27,,,,,,,,,,22.25,,,3807.0,,,,,,,,,,9.91,,161.25,28.21,,,,,,,,39.0,,
2001-02-28,,,,,,,,,,21.0,,,3379.5,,,,,,,,,,9.38,,157.5,29.33,,,,,,,,37.69,,
2001-03-01,,,,,,,,,,21.75,,,3456.0,,,,,,,,,,9.12,,150.62,29.22,,,,,,,,40.88,,
2001-03-02,,,,,,,,,,22.5,,,3168.0,,,,,,,,,,9.44,,150.0,28.18,,,,,,,,40.38,,
2001-03-05,,,,,,,,,,23.31,,,3114.0,,,,,,,,,,8.75,,151.25,29.1,,,,,,,,42.62,,
2001-03-06,,,,,,,,,,25.88,,,3177.0,,,,,,,,,,9.25,,145.62,31.52,,,,,,,,45.19,,
2001-03-07,,,,,,,,,,25.44,,,3415.5,,,,,,,,,,9.84,,144.38,29.91,,,,,,,,42.62,,
2001-03-08,,,,,,,,,,17.5,,,3285.0,,,,,,,,,,9.62,,148.12,30.21,,,,,,,,41.38,,
2001-03-09,,,,,,,,,,16.3,,,3145.5,,,,,,,,,,8.88,,141.25,31.15,,,,,,,,39.38,,
2001-03-12,,,,,,,,,,15.72,,,2803.5,,,,,,,,,,7.88,,136.25,31.86,,,,,,,,37.44,,
2001-03-13,,,,,,,,,,16.26,,,3141.0,,,,,,,,,,8.06,,137.5,33.42,,,,,,,,40.06,,
2001-03-14,,,,,,,,,,15.97,,,3073.5,,,,,,,,,,8.06,,126.88,,,,,,,,,40.31,,
2001-03-15,,,,,,,,,,15.91,,,2956.5,,,,,,,,,,7.62,,133.12,28.21,,,,,,,,40.06,,
2001-03-16,,,,,,,,,,15.05,,,2889.0,,,,,,,,,,7.03,,133.12,25.55,,,,,,,,36.12,,
2001-03-19,,,,,,,,,,15.36,,,3420.0,,,,,,,,,,7.81,,148.12,23.16,,,,,,,,42.0,,
2001-03-20,,,,,,,,,,14.92,,,3195.0,,,,,,,,,,7.56,,148.75,24.55,,,,,,,,40.44,,
2001-03-21,,,,,,,,,,15.15,,,3051.0,,,,,,,,,,8.0,,140.0,22.7,,,,,,,,41.25,,
2001-03-22,,,,,,,,,,15.82,,,3526.88,,,,,,,,,,7.48,,141.25,21.44,,,,,,,,47.0,,
2001-03-23,,,,,,,,,,16.89,,,3726.0,,,,,,,,,,7.31,,140.0,24.26,,,,,,,,52.31,,
2001-03-26,,,,,,,,,,16.25,,,3609.0,,,,,,,,,,7.88,,148.75,27.77,,,,,,,,50.5,,
2001-03-27,,,,,,,,,,16.14,,,3717.0,,,,,,,,,,9.88,,150.0,27.48,,,,,,,,49.5,,
2001-03-28,,,,,,,,,,15.02,,,3555.0,,,,,,,,,,9.38,,143.12,24.75,,,,,,,,43.75,,
2001-03-29,,,,,,,,,,14.99,,,3474.0,,,,,,,,,,9.25,,141.88,24.51,,,,,,,,40.75,,
2001-03-30,,,,,,,,,,14.97,,,3636.0,,,,,,,,,,10.31,,143.12,25.14,,,,,,,,41.56,,
2001-04-02,,,,,,,,,,13.92,,,3384.0,,,,,,,,,,9.25,,141.88,25.33,,,,,,,,37.19,,
2001-04-03,,,,,,,,,,13.31,,,3181.5,,,,,,,,,,8.19,,135.62,24.16,,,,,,,,35.62,,
2001-04-04,,,,,,,,,,12.26,,,3222.0,,,,,,,,,,7.88,,128.75,23.87,,,,,,,,34.06,,
2001-04-05,,,,,,,,,,14.09,,,3433.5,,,,,,,82.0,,,9.56,,136.88,25.72,,,,,,,,36.5,,
2001-04-06,,,,,,,,,,12.96,,,3312.0,,,,,,,87.5,,,9.62,,133.75,24.57,,,,,,,,34.31,,
2001-04-09,,,,,,,,,,13.23,,,3448.8,,,,,,,88.0,,,9.4,,136.8,24.8,,,,,,,,36.81,,
2001-04-10,,,,,,,,,,14.04,,,3561.84,,,,,,,90.4,,,9.56,,147.8,26.29,,,,,,,,40.22,,
2001-04-11,,,,,,,,,,15.9,,,3667.68,,,,,,,91.0,,,9.57,,147.0,26.09,,,,,,,,41.94,,
2001-04-12,,,,,,,,,,18.21,,,3793.68,,,,,,,91.0,,,9.42,,149.3,25.82,,,,,,,,46.26,,
2001-04-16,,,,,,,,,,17.21,,,3606.48,,,,,,,,,,9.28,,187.5,,,,,,,,,44.5,,
2001-04-17,,,,,,,,,,17.37,,,3735.36,,,,,,,88.5,,,9.5,,189.3,24.37,,,,,,,,43.8,,
2001-04-18,,,,,,,,,,22.01,,,4110.48,,,,,,,90.0,,,12.98,,189.1,26.8,,,,,,,,50.0,,
2001-04-19,,,,,,,,,,22.7,,,4032.72,,,,,,,90.0,,,13.9,,189.6,27.09,,,,,,,,52.62,,
2001-04-20,,,,,,,,,,21.73,,,4075.2,,,,,,,89.6,,,13.1,,189.5,27.14,,,,,,,,55.2,,
2001-04-23,,,,,,,,,,19.14,,,3875.04,,,,,,,89.0,,,14.99,,179.4,26.8,,,,,,,,48.27,,
2001-04-24,,,,,,,,,,18.7,,,3898.8,,,,,,,88.9,,,16.96,,186.5,26.8,,,,,,,,46.0,,
2001-04-25,,,,,,,,,,18.99,,,3931.92,,,,,,,89.0,,,16.9,,180.0,26.99,,,,,,,,47.74,,
2001-04-26,,,,,,,,,,18.91,,,4217.76,,,,,,,88.0,,,15.88,,192.5,26.31,,,,,,,,47.89,,
2001-04-27,,,,,,,,,,19.79,,,4610.16,,,,,,,88.0,,,16.66,,188.6,25.58,,,,,,,,49.9,,
2001-04-30,,,,,,,,,,21.53,,,4960.8,,,,,,,90.0,,,16.59,,202.0,23.87,,,,,,,,50.21,,
2001-05-01,,,,,,,,,,21.89,,,4878.0,,,,,,,,,,16.0,,229.9,,,,,,,,,48.7,,
2001-05-02,,,,,,,,,,22.39,,,4990.32,,,,,,,87.0,,,15.8,,245.0,22.9,,,,,,,,49.55,,
2001-05-03,,,,,,,,,,22.05,,,4769.28,,,,,,,83.5,,,15.38,,219.6,23.1,,,,,,,,47.7,,
2001-05-04,,,,,,,,,,23.3,,,4888.8,,,,,,,80.0,,,16.09,,214.8,24.65,,,,,,,,48.04,,
2001-05-07,,,,,,,,,,23.03,,,4737.6,,,,,,,81.0,,,16.0,,219.9,,,,,,,,,48.9,,
2001-05-08,,,,,,,,,,24.49,,,5158.8,,,,,,,80.9,,,16.62,,216.4,25.48,,,,,,,,50.53,,
2001-05-09,,,,,,,,,,26.24,,,5249.52,,,,,,,79.9,,,17.45,,226.0,24.75,,,,,,,,49.6,,
2001-05-10,,,,,,,,,,26.24,,,5268.24,,,,,,,83.6,,,16.72,,224.7,24.41,,,,,,,,50.6,,
2001-05-11,,,,,,,,,,25.27,,,5054.4,,,,,,,88.0,,,16.2,,212.5,24.99,,,,,,,,49.85,,
2001-05-14,,,,,,,,,,25.32,,,5223.6,,,,,,,86.5,,,16.19,,225.4,23.87,,,,,,,,48.97,,
2001-05-15,,,,,,,,,,26.96,,,5248.08,,,,,,,87.0,,,17.0,,228.0,24.36,,,,,,,,50.0,,
2001-05-16,,,,,,,,,,27.65,,,5781.6,,,,,,,85.0,,,17.11,,245.3,24.15,,,,,,,,52.1,,
2001-05-17,,,,,,,,,,30.8,,,6140.16,,,,,,,84.0,,,17.45,,291.4,24.07,,,,,,,,55.0,,
2001-05-18,,,,,,,,,,34.08,,,6408.0,,,,,,,86.1,,,17.91,,321.2,25.07,,,,,,,,53.43,,
2001-05-21,,,,,,,,,,35.97,,,6357.6,,,,,,,87.5,,,20.0,,319.3,25.04,,,,,,,,54.7,,
2001-05-22,,,,,,,,,,33.99,,,6230.88,,,,,,,85.5,,,19.9,,307.9,25.28,,,,,,,,55.76,,
2001-05-23,,,,,,,,,,31.94,,,5896.8,,,,,,,84.4,,,19.1,,281.7,24.85,,,,,,,,54.3,,
2001-05-24,,,,,,,,,,33.11,,,6066.0,,,,,,,84.0,,,19.7,,332.5,24.6,,,,,,,,52.49,,
2001-05-25,,,,,,,,,,32.85,,,6230.16,,,,,,,85.5,,,19.31,,354.0,24.04,,,,,,,,53.25,,
2001-05-28,,,,,,,,,,,,,,,,,,,,86.3,,,,,,23.48,,,,,,,,,,
2001-05-29,,,,,,,,,,30.24,,,5739.84,,,,,,,85.5,,,17.42,,330.0,22.9,,,,,,,,49.17,,
2001-05-30,,,,,,,,,,28.01,,,5171.04,,,,,,,86.0,,,16.26,,287.5,21.67,,,,,,,,45.77,,
2001-05-31,,,,,,,,,,28.7,,,5325.84,,,,,,,85.3,,,16.95,,332.4,21.48,,,,,,,,46.11,,
2001-06-01,,,,,,,,,,27.8,,,5614.56,,,,,,,85.0,,,17.6,,327.8,21.63,,,,,,,,47.29,,
2001-06-04,,,,,,,,,,27.73,,,5760.0,,,,,,,86.0,,,17.08,,303.0,21.86,,,,,,,,47.36,,
2001-06-05,,,,,,,,,,30.2,,,5763.6,,,,,,,86.5,,,17.13,,297.0,22.46,,,,,,,,49.0,,
2001-06-06,,,,,,,,,,31.04,,,5888.88,,,,,,,86.6,,,16.61,,293.0,21.92,,,,,,,,48.95,,
2001-06-07,,,,,,,,,,31.75,,,5922.0,,,,,,,90.5,,,16.24,,297.0,22.61,,,,,,,,50.42,,
2001-06-08,,,,,,,,,,29.92,,,5628.24,,,,,,,89.8,,,15.9,,281.4,22.32,,,,,,,,49.29,,
2001-06-11,,,,,,,,,,27.86,,,5801.76,,,,,,,89.5,,,16.26,,289.9,22.69,,,,,,,,44.92,,
2001-06-12,,,,,,,,,,28.68,,,4950.0,,,,,,,90.3,,,16.0,,256.0,22.08,,,,,,,,43.85,,
2001-06-13,,,,,,,,,,26.73,,,4824.0,,,,,,,90.0,,,14.41,,255.0,22.7,,,,,,,,41.91,,
2001-06-14,,,,,,,,,,25.01,,,4556.16,,,,,,,90.0,,,14.16,,227.7,22.51,,,,,,,,40.85,,
2001-06-15,,,,,,,,,,24.2,,,4613.76,,,,,,,90.1,,,14.27,,226.3,,,,,,,,,38.5,,
2001-06-18,,,,,,,,,,23.1,,,4268.16,,,,,,,95.0,,,13.75,,197.5,21.39,,,,,,,,38.6,,
2001-06-19,,,,,,,,,,22.03,,,3528.0,,,,,,,99.5,,,12.49,,184.9,19.97,,,,,,,,39.06,,
2001-06-20,,,,,,,,,,22.11,,,3883.68,,,,,,,92.8,,,12.62,,182.6,18.22,,,,,,,,37.9,,
2001-06-21,,,,,,,,,,22.2,,,3782.88,,,,,,,91.6,,,12.0,,197.3,19.63,,,,,,,,37.83,,
2001-06-22,,,,,,,,,,22.15,,,3774.24,,,,,,,95.0,,,12.73,,187.3,19.29,,,,,,,,36.35,,
2001-06-25,,,,,,,,,,21.89,,,3682.08,,,,,,,95.0,,,13.15,,177.0,19.27,,,,,,,,35.96,,
2001-06-26,,,,,,,,,,21.73,,,3584.16,,,,,,,93.6,,,14.87,,201.0,18.71,,,,,,,,38.4,,
2001-06-27,,,,,,,,,,21.99,,,3355.2,,,,,,,94.0,,,15.39,,217.4,18.51,,,,,,,,38.2,,
2001-06-28,,,,,,,,,,24.34,,,3231.36,,,,,,,95.0,,,15.59,,210.2,18.42,,,,,,,,40.39,,
2001-06-29,,,,,,,,,,26.14,,,3324.96,,,,,,,98.0,,,16.99,,215.3,18.76,,,,,,,,39.75,,
2001-07-02,,,,,,,,,,25.3,,,3382.56,,,,,,,95.5,,,16.32,,214.3,19.0,,,,,,,,39.92,,
2001-07-03,,,,,,,,,,25.51,,,3384.0,,,,,,,97.5,,,15.94,,205.5,18.78,,,,,,,,39.45,,
2001-07-04,,,,,,,,,,,,,,,,,,,,99.0,,,,,,18.42,,,,,,,,,,
2001-07-05,,,,,,,,,,23.28,,,3231.36,,,,,,,97.0,,,15.25,,204.0,18.12,,,,,,,,38.04,,
2001-07-06,,,,,,,,,,21.71,,,3182.4,,,,,,,90.2,,,14.29,,202.5,16.47,,,,,,,,35.75,,
2001-07-09,,,,,,,,,,22.52,,,3258.72,,,,,,,92.5,,,14.8,,193.5,17.44,,,,,,,,36.46,,
2001-07-10,,,,,,,,,,20.07,,,3140.64,,,,,,,92.0,,,13.84,,181.0,16.56,,,,,,,,34.95,,
2001-07-11,,,,,,,,,,19.82,,,3000.96,,,,,,,96.0,,,13.25,,175.4,16.17,,,,,,,,35.91,,
2001-07-12,,,,,,,,,,24.05,,,3196.8,,,,,,,100.0,,,14.0,,183.5,15.71,,,,,,,,38.21,,
2001-07-13,,,,,,,,,,22.94,,,3248.64,,,,,,,106.0,,,14.1,,185.5,,,,,,,,,37.72,,
2001-07-16,,,,,,,,,,21.9,,,3108.96,,,,,,,104.0,,,14.55,,174.5,14.33,,,,,,,,34.09,,
2001-07-17,,,,,,,,,,23.89,,,3202.56,,,,,,,108.0,,,14.6,,170.7,15.83,,,,,,,,33.3,,
2001-07-18,,,,,,,,,,21.44,,,3096.0,,,,,,,104.0,,,14.5,,157.1,15.59,,,,,,,,33.53,,
2001-07-19,,,,,,,,,,24.09,,,3075.84,,,,,,,102.5,,,14.45,,145.0,15.35,,,,,,,,34.05,,
2001-07-20,,,,,,,,,,24.14,,,2891.52,,,,,,,102.0,,,14.68,,124.6,15.4,,,,,,,,34.05,,
2001-07-23,,,,,,,,,,24.27,,,2592.0,,,,,,,107.4,,,14.15,,129.0,15.77,,,,,,,,36.15,,
2001-07-24,,,,,,,,,,21.53,,,2315.52,,,,,,,108.0,,,13.25,,125.0,15.78,,,,,,,,35.15,,
2001-07-25,,,,,,,,,,21.75,,,2485.44,,,,,,,104.0,,,12.4,,120.2,15.3,,,,,,,,34.79,,
2001-07-26,,,,,,,,,,23.56,,,2469.6,,,,,,,102.0,,,12.47,,118.0,15.54,,,,,,,,36.11,,
2001-07-27,,,,,,,,,,23.89,,,2446.56,,,,,,,100.0,,,12.09,,117.5,16.08,,,,,,,,39.2,,
2001-07-30,,,,,,,,,,23.78,,,2361.6,,,,,,,104.5,,,13.0,,123.1,15.93,,,,,,,,38.29,,
2001-07-31,,,,,,,,,,24.46,,,2314.08,,,,,,,104.5,,,13.54,,124.8,17.3,,,,,,,,36.95,,
2001-08-01,,,,,,,,,,25.91,,,2740.32,,,,,,,107.5,,,13.0,,131.4,18.53,,,,,,,,40.06,,
2001-08-02,,,,,,,,,,27.16,,,2694.24,,,,,,,105.8,,,13.0,,126.6,17.64,,,,,,,,41.2,,
2001-08-03,,,,,,,,,,26.14,,,2747.52,,,,,,,106.0,,,12.55,,133.2,17.34,,,,,,,,41.21,,
2001-08-06,,,,,,,,,,25.1,,,2577.6,,,,,,,104.8,,,12.26,,130.4,17.88,,,,,,,,41.18,,
2001-08-07,,,,,,,,,,24.76,,,2604.96,,,,,,,101.6,,,13.1,,134.0,18.32,,,,,,,,39.83,,
2001-08-08,,,,,,,,,,22.97,,,2476.8,,,,,,,103.0,,,12.85,,128.3,18.22,,,,,,,,37.38,,
2001-08-09,,,,,,,,,,22.47,,,2472.48,,,,,,,104.5,,,12.27,,127.0,16.76,,,,,,,,37.85,,
2001-08-10,,,,,,,,,,22.92,,,2494.08,,,,,,,104.5,,,12.13,,123.4,17.05,,,,,,,,37.79,,
2001-08-13,,,,,,,,,,24.4,,,2412.0,,,,,,,100.5,,,12.5,,119.0,17.44,,,,,,,,37.91,,
2001-08-14,,,,,,,,,,23.56,,,2620.8,,,,,,,102.7,,,12.55,,120.1,16.16,,,,,,,,38.0,,
2001-08-15,,,,,,,,,,23.2,,,2615.04,,,,,,,101.5,,,13.0,,116.8,16.56,,,,,,,,36.95,,
2001-08-16,,,,,,,,,,23.49,,,2567.52,,,,,,,92.1,,,13.23,,112.0,16.22,,,,,,,,36.79,,
2001-08-17,,,,,,,,,,22.65,,,2476.8,,,,,,,90.0,,,13.17,,108.8,16.56,,,,,,,,35.0,,
2001-08-20,,,,,,,,,,22.65,,,2413.44,,,,,,,90.5,,,13.29,,103.5,17.34,,,,,,,,35.05,,
2001-08-21,,,,,,,,,,20.81,,,2374.56,,,,,,,91.0,,,13.2,,103.2,18.47,,,,,,,,33.24,,
2001-08-22,,,,,,,,,,21.95,,,2354.4,,,,,,,89.0,,,13.0,,103.8,18.2,,,,,,,,35.05,,
2001-08-23,,,,,,,,,,21.34,,,2269.44,,,,,,,87.2,,,13.3,,102.2,18.76,,,,,,,,33.84,,
2001-08-24,,,,,,,,,,23.05,,,2204.64,,,,,,,85.5,,,13.35,,105.5,18.76,,,,,,,,34.04,,
2001-08-27,,,,,,,,,,23.2,,,2005.92,,,,,,,88.0,,,13.09,,109.4,19.0,,,,,,,,34.19,,
2001-08-28,,,,,,,,,,22.75,,,1918.08,,,,,,,88.3,,,12.29,,101.2,19.0,,,,,,,,32.8,,
2001-08-29,,,,,,,,,,21.4,,,2161.44,,,,,,,89.0,,,12.0,,100.0,18.12,,,,,,,,30.85,,
2001-08-30,,,,,,,,,,20.16,,,2066.4,,,,,,,86.0,,,11.75,,94.6,17.75,,,,,,,,29.7,,
2001-08-31,,,,,,,,,,20.97,,,2073.6,,,,,,,86.0,,,12.05,,99.7,17.3,,,,,,,,29.24,,
2001-09-03,,,,,,,,,,,,,,,,,,,,85.0,,,,,,17.3,,,,,,,,,,
2001-09-04,,,,,,,,,,20.24,,,2037.6,,,,,,,75.0,,,11.52,,97.0,17.21,,,,,,,,27.08,,
2001-09-05,,,,,,,,,,19.99,,,1929.6,,,,,,,73.1,,,10.26,,93.6,16.95,,,,,,,,27.39,,
2001-09-06,,,,,,,,,,19.11,,,1774.08,,,,,,,72.0,,,9.54,,91.2,15.84,,,,,,,,25.55,,
2001-09-07,,,,,,,,,,19.25,,,1762.56,,,,,,,72.0,,,9.12,,91.1,14.63,,,,,,,,26.5,,
2001-09-10,,,,,,,,,,19.1,,,1798.56,,,,,,,66.6,,,9.0,,97.8,13.06,,,,,,,,26.6,,
2001-09-11,,,,,,,,,,,,,,,,,,,,65.0,,,,,,13.14,,,,,,,,,,
2001-09-12,,,,,,,,,,,,,,,,,,,,69.9,,,,,,14.12,,,,,,,,,,
2001-09-13,,,,,,,,,,,,,,,,,,,,71.2,,,,,,13.39,,,,,,,,,,
2001-09-14,,,,,,,,,,,,,,,,,,,,68.5,,,,,,12.89,,,,,,,,,,
2001-09-17,,,,,,,,,,17.78,,,1703.52,,,,,,,69.0,,,7.75,,90.8,13.18,,,,,,,,24.05,,
2001-09-18,,,,,,,,,,17.03,,,1751.04,,,,,,,70.0,,,8.25,,89.0,13.54,,,,,,,,23.55,,
2001-09-19,,,,,,,,,,16.4,,,1732.32,,,,,,,72.1,,,7.97,,76.4,13.01,,,,,,,,22.8,,
2001-09-20,,,,,,,,,,15.3,,,1801.44,,,,,,,68.5,,,7.12,,67.0,13.74,,,,,,,,21.1,,
2001-09-21,,,,,,,,,,14.52,,,2066.4,,,,,,,63.7,,,6.61,,77.3,13.55,,,,,,,,21.81,,
2001-09-24,,,,,,,,,,15.75,,,2403.36,,,,,,,72.0,,,6.89,,99.2,,,,,,,,,23.97,,
2001-09-25,,,,,,,,,,16.02,,,2256.48,,,,,,,74.5,,,7.06,,101.8,15.11,,,,,,,,24.0,,
2001-09-26,,,,,,,,,,14.64,,,2232.0,,,,,,,82.2,,,7.05,,99.9,15.98,,,,,,,,24.01,,
2001-09-27,,,,,,,,,,14.5,,,2139.84,,,,,,,80.2,,,6.91,,97.8,16.66,,,,,,,,25.09,,
2001-09-28,,,,,,,,,,14.78,,,2132.64,,,,,,,84.4,,,7.05,,96.2,16.81,,,,,,,,26.5,,
2001-10-01,,,,,,,,,,14.71,,,2249.28,,,,,,,78.0,,,6.9,,95.0,15.49,,,,,,,,24.42,,
2001-10-02,,,,,,,,,,14.7,,,2376.0,,,,,,,70.5,,,6.55,,97.6,15.49,,,,,,,,25.25,,
2001-10-03,,,,,,,,,,15.99,,,2471.04,,,,,,,68.0,,,7.49,,100.0,,,,,,,,,27.19,,
2001-10-04,,,,,,,,,,17.05,,,2664.0,,,,,,,70.0,,,8.27,,95.6,16.56,,,,,,,,28.1,,
2001-10-05,,,,,,,,,,17.3,,,2607.84,,,,,,,71.0,,,8.74,,97.9,16.21,,,,,,,,28.59,,
2001-10-08,,,,,,,,,,17.76,,,2678.4,,,,,,,67.7,,,8.4,,93.4,15.1,,,,,,,,28.86,,
